1.967658574784651648e+01 1.561550509005482468e+01 -2.142208300704776747e+01
3.313941299790357675e+01 2.438888888888888573e+01 -7.360587002096437459e+00
3.489373297002725849e+01 2.556457765667573767e+01 -1.764032697547683881e+01
1.692009493670886400e+01 2.961708860759492268e+01 -2.079746835443037867e+01
1.867351351351351241e+01 4.046054054054053495e+01 -2.018918918918918592e+01
2.854775280898876133e+01 4.094007490636704460e+01 -1.229868913857677626e+01
1.699096385542168264e+01 5.482078313253012425e+01 -1.794578313253011714e+01
4.519789356984477990e+01 3.441186252771618115e+01 -1.270454545454545325e+01
4.225106642291285652e+01 4.921450335161486578e+01 -1.090249847653869608e+01
9.595789473684206428e+00 6.734421052631577709e+01 -8.942105263157898776e+00
4.987654320987658707e+00 5.978571428571427759e+01 -7.472663139329810633e+00
6.112862547288770543e+00 4.998045397225723718e+01 -1.291992433795712714e+01
4.752952755905511140e+00 3.947244094488189603e+01 -1.868602362204724443e+01
6.219419924337955763e+00 3.317402269861287323e+01 -2.442496847414880534e+01
6.583735354927640060e+00 2.079117849758787884e+01 -1.835492763611302536e+01
3.940821566110398066e+01 2.960718870346599374e+01 1.139922978177153823e+00
4.892229729729729115e+01 2.557685810810809812e+01 9.222972972972968364e+00
5.174278698588091174e+01 3.318416206261511547e+01 -7.004297114794297840e-01
4.904455106237148243e+01 3.664907470870460315e+01 1.211788896504455693e+01
5.514208826695372068e+01 1.966092572658772042e+01 1.979547900968783836e+01
3.902141057934508694e+01 1.566372795969772369e+01 9.391687657430736635e+00
5.046914225941421250e+01 1.327196652719663916e+01 5.936715481171546571e+00
4.466864490603362015e+01 1.090603363006923132e+01 2.498911968348170376e+01
3.255806087936866788e+01 3.688049605411498533e+01 4.103494926719278624e+01
4.654915003695492715e+01 2.350110864745010986e+01 3.139985218033999104e+01
4.097066666666665924e+01 2.992177777777777692e+01 1.878400000000000603e+01
4.441965862271925403e+01 3.893231312536786959e+01 2.733902295467922272e+01
3.068824940047962002e+01 4.345163868904876381e+01 2.650359712230215337e+01
3.953913630229419596e+01 4.873346828609987824e+01 1.593589743589743080e+01
3.983391977480647483e+01 5.268895144264601527e+01 5.819845179451093031e+00
2.810647010647011257e+01 5.306142506142506932e+01 1.187387387387387605e+01
2.395121951219512368e+01 5.367247386759581218e+01 2.920993031358885617e+01
2.443841166936790898e+01 6.344975688816856518e+01 1.317017828200972929e+01
2.089698231009364804e+01 6.342455775234131465e+01 -2.017689906347555961e+00
3.269340463458109980e+01 5.697950089126558737e+01 -1.221925133689836684e+00
2.641390106449593134e+01 6.236005009392610532e+01 -1.062116468378209078e+01
9.939590075512398926e+00 6.579180151024812062e+01 7.669902912621353153e+00
1.000000000000000000e+01 4.945477599323751861e+01 8.856297548605240877e+00
6.717532467532464580e+00 5.839691558441558072e+01 1.757467532467532578e+01
8.782969103240390041e+00 5.854107008289375358e+01 2.767596081386585638e+01
7.527038626609439120e+00 4.229098712446352692e+01 2.583090128755364390e+01
1.073587474472429903e+01 5.154118447923758595e+01 3.883662355343771821e+01
2.049052841475572961e+01 3.954835493519442480e+01 4.143768693918245560e+01
5.673705179282862332e+00 3.480916334661355904e+01 4.011792828685258883e+01
1.623484402589758702e+01 3.380694526191877003e+01 4.878045909358445442e+01
1.438844086021505575e+01 2.809543010752688019e+01 5.704435483870966550e+01
7.265443425076455242e+00 1.724525993883793262e+01 4.423363914373088335e+01
6.925771476230195844e+00 1.332527105921602129e+01 5.595579649708091097e+01
2.292265193370165832e+01 1.754696132596686198e+01 5.415009208103131755e+01
2.286998616874134882e+01 2.836791147994460971e+00 5.787275242047024904e+01
1.019881305637981939e+01 1.134272997032641683e+01 6.711275964391691673e+01
6.584975369458121008e+00 1.970443349753736584e-02 5.347475369458128114e+01
1.611275026343518846e+01 -7.207586933614322788e-01 7.055532139093782007e+01
3.278287841191067287e+01 -1.011166253101748680e+00 5.429776674937966163e+01
3.110730088495574819e+01 9.017699115044251812e+00 5.780530973451328691e+01
4.336484848484849408e+01 6.729696969696959741e+00 4.759999999999999432e+01
4.078233438485804641e+01 9.047318611987378745e+00 3.460630914826498383e+01
3.547111111111109949e+01 2.129925925925925867e+01 4.954518518518518988e+01
4.330635838150288919e+01 1.947976878612706741e+00 1.012427745664740542e+01
5.720164609053497884e+01 5.077160493827165055e+00 6.486625514403286275e+00
5.592307692307693401e+01 -2.013736263736262799e+00 9.989010989010992603e+00
5.715156794425087128e+01 8.156794425087099398e+00 2.031010452961672286e+01
4.865683646112600513e+01 6.030831099195722800e+00 3.366756032171581126e+01
5.827755102040816837e+01 -4.870748299319700436e-01 3.013333333333333997e+01
4.139821029082773407e+01 -1.619463087248321642e+01 4.166219239373602079e+01
5.465154639175258922e+01 -5.639175257731963598e+00 4.095670103092783165e+01
5.025889328063240669e+01 -8.715415019762815518e-01 5.115217391304348382e+01
4.025806451612902492e+01 -7.955645161290320289e+00 5.345698924731182444e+01
3.445758354755784580e+01 -2.582262210796915269e+01 5.299228791773778369e+01
3.691120815138282296e+01 -1.695342066957788063e+01 6.607569141193596352e+01
2.784642857142857508e+01 -9.976785714285711038e+00 5.823392857142857792e+01
1.980712788259958756e+01 -1.455974842767295740e+01 7.135429769392032995e+01
1.989850746268656678e+01 -2.800597014925372719e+01 6.438208955223879570e+01
1.103116883116882718e+01 -2.280779220779220395e+01 7.652987012987011894e+01
8.737499999999997158e+00 -4.192916666666666003e+01 6.477708333333333712e+01
4.533742331288337368e+00 -2.881390593047034088e+01 6.435582822085888210e+01
4.537216828478960906e+00 -1.621521035598705396e+01 6.619579288025889241e+01
7.524861878453037889e+00 -1.486187845303867050e+01 4.972217837411207597e+01
6.601056803170408216e+00 -3.178599735799207338e+01 5.186789960369881669e+01
1.567558528428094178e+01 -3.554515050167223933e+01 4.658361204013377233e+01
6.352053140096614925e+00 3.800905797101449934e+01 -2.862318840579703760e+00
6.417835671342686510e+00 4.006412825651301546e+01 1.150601202404808987e+01
5.641940085592011656e+00 3.168045649072752212e+01 1.975748930099857148e+01
5.911133810010213097e+00 2.393258426966292518e+01 2.755056179775280611e+01
5.056980056980052041e+00 1.166096866096864915e+01 3.235897435897436480e+01
4.861495844875349803e+00 8.019390581717402711e-01 3.749168975069251530e+01
6.204391891891887667e+00 -1.267905405405404906e+01 4.146790540540540349e+01
4.042796005706136953e+00 -2.237089871611982517e+01 3.276890156918688035e+01
7.050781250000000000e+00 -3.077832031250000000e+01 4.138183593750000000e+01
5.650158730158736375e+00 -4.410984126984126874e+01 3.080571428571428783e+01
1.006467661691542048e+01 -5.098436389481165065e+01 9.519545131485429579e+00
4.448884165781083766e+01 -1.044527098831031253e+01 1.657279489904357206e+01
5.773121693121692033e+01 -9.522751322751318526e+00 1.238095238095237960e+01
6.394604316546761424e+01 -1.069604316546762846e+01 1.859892086330934546e+01
6.222982635342185631e+01 -1.147293156281919835e+01 2.918181818181818699e+01
4.695695364238409297e+01 -1.634105960264901114e+01 4.134105960264901114e+01
5.785948158253751217e+01 -1.584993178717598994e+01 4.334106412005456832e+01
4.854130052724076450e+01 -1.862214411247802559e+01 5.542003514938488706e+01
4.798558558558559639e+01 -2.932432432432432279e+01 5.008828828828828250e+01
4.234067796610170831e+01 -2.814237288135593928e+01 6.302372881355933032e+01
3.519008264462809166e+01 -3.625000000000000000e+01 6.053925619834711824e+01
2.899113082039910694e+01 -3.031929046563192287e+01 6.937694013303769225e+01
1.414180478821363351e+01 -3.505340699815837979e+01 7.571454880294658096e+01
4.457836338418863420e+01 -3.163245492371706291e+01 4.169070735090151913e+01
5.204772727272728616e+01 -3.460340909090909634e+01 5.068522727272727479e+01
5.680836454431960192e+01 -4.386329588014980629e+01 4.413607990012484095e+01
6.397505197505196861e+01 -4.654400554400554313e+01 2.658350658350659046e+01
6.325914396887159796e+01 -3.089494163424124906e+01 3.924669260700389373e+01
6.230071174377223997e+01 -2.299555160142348598e+01 3.096441281138790202e+01
5.537872991583779481e+01 -2.281407804131599448e+01 1.996250956388676912e+01
5.145219435736677838e+01 -3.448432601880877257e+01 2.563636363636364024e+01
4.054130434782609882e+01 -2.746413043478260363e+01 2.023913043478260931e+01
3.503857350800581116e+01 -4.461353711790393106e+01 4.576928675400290558e+01
3.339620653319283861e+01 -4.208956796628029906e+01 6.117702845100106401e+01
1.751047619047619719e+01 -4.709523809523810201e+01 7.353714285714286802e+01
2.278839590443685381e+01 -5.118088737201365745e+01 6.976564277588167329e+01
1.701651186790505221e+01 -6.515892672858616663e+01 6.588648090815274827e+01
3.333414932680537390e+01 -5.406487148102814899e+01 6.498898408812729599e+01
2.980389768574909226e+01 -5.946650426309378190e+01 5.001339829476248156e+01
2.517159763313608778e+01 -6.652662721893490527e+01 5.787218934911243196e+01
1.893863636363636260e+01 -7.721590909090909349e+01 5.253977272727273373e+01
2.605228758169934622e+01 -6.889705882352942012e+01 4.188562091503267482e+01
2.788638073739653578e+01 -7.865838976674191940e+01 2.890669676448457892e+01
1.919109461966604613e+01 -8.378478664192950021e+01 4.301855287569573250e+01
1.167272727272727195e+01 -8.960151515151514445e+01 3.688181818181817562e+01
3.874904580152670519e+01 -5.019847328244274820e+01 4.359541984732824460e+01
4.549247311827957674e+01 -5.819569892473118955e+01 5.323763440860214757e+01
5.621176470588235929e+01 -5.263697478991596768e+01 4.465630252100839925e+01
4.830721533258173395e+01 -5.780496054114993854e+01 2.739458850056369954e+01
4.029774436090224299e+01 -7.127067669172932085e+01 5.054586466165413583e+01
3.194148936170212494e+01 -6.749202127659575012e+01 4.421542553191488878e+01
3.952240717029448547e+01 -7.793213828425095357e+01 3.992061459667093004e+01
4.925637583892617499e+01 -6.577986577181208361e+01 3.683087248322148355e+01
4.402502502502503035e+01 -5.813613613613613040e+01 1.941841841841841187e+01
5.436423118865866400e+01 -6.447110141766630420e+01 2.245692475463468440e+01
4.734203655352479245e+01 -7.482506527415142727e+01 2.395822454308094507e+01
3.634742951907131214e+01 -8.121310116086235098e+01 2.641956882255389871e+01
1.845588235294117396e+01 -7.257189542483661171e+01 2.860294117647059409e+01
1.957831325301204117e+01 -5.974698795180722755e+01 1.352650602409639191e+01
8.493617021276591572e+00 -5.922021276595744155e+01 1.687340425531914434e+01
1.667294350842418282e+01 -6.440039643211099474e+01 3.036174430128841095e+01
7.342332613390922802e+00 -7.319870410367170166e+01 4.538012958963282983e+01
6.647011308562198906e+00 -6.727382875605816537e+01 3.165993537964459392e+01
7.669139465875375095e+00 -5.584866468842730569e+01 3.318545994065281945e+01
8.175427872860637990e+00 -6.129767726161368557e+01 5.190464547677261464e+01
6.169893816364776740e+00 -5.135790131168019457e+01 5.886820737039349183e+01
8.543465745538284750e+00 -4.505296488198042937e+01 4.361370178468624204e+01
9.847311827956986008e+00 -6.755053763440859882e+01 1.957634408602150700e+01
7.655319148936172269e+00 -7.531063829787234454e+01 2.608723404255319167e+01
