index, name                                                   , type      , volume-mm3 
62  , ctx-rh-precentral_4                                    , cortical  ,     1148.0 
53  , ctx-rh-superiorfrontal_17                              , cortical  ,      952.0 
52  , ctx-rh-superiorfrontal_16                              , cortical  ,     1624.0 
63  , ctx-rh-precentral_5                                    , cortical  ,      758.0 
50  , ctx-rh-superiorfrontal_14                              , cortical  ,      727.0 
115 , ctx-rh-superiorparietal_3                              , cortical  ,      526.0 
68  , ctx-rh-precentral_10                                   , cortical  ,      748.0 
117 , ctx-rh-superiorparietal_5                              , cortical  ,      972.0 
116 , ctx-rh-superiorparietal_4                              , cortical  ,      880.0 
111 , ctx-rh-supramarginal_8                                 , cortical  ,     1276.0 
110 , ctx-rh-supramarginal_7                                 , cortical  ,     1308.0 
113 , ctx-rh-superiorparietal_1                              , cortical  ,     1380.0 
253 , ctx-lh-lateralorbitofrontal_3                          , cortical  ,     1931.0 
119 , ctx-rh-superiorparietal_7                              , cortical  ,      829.0 
118 , ctx-rh-superiorparietal_6                              , cortical  ,      818.0 
429 , ctx-lh-fusiform_7                                      , cortical  ,     1501.0 
428 , ctx-lh-fusiform_6                                      , cortical  ,     1495.0 
421 , ctx-lh-lingual_6                                       , cortical  ,      974.0 
420 , ctx-lh-lingual_5                                       , cortical  ,      982.0 
423 , ctx-lh-fusiform_1                                      , cortical  ,      888.0 
422 , ctx-lh-lingual_7                                       , cortical  ,      746.0 
425 , ctx-lh-fusiform_3                                      , cortical  ,     1006.0 
424 , ctx-lh-fusiform_2                                      , cortical  ,      587.0 
427 , ctx-lh-fusiform_5                                      , cortical  ,      918.0 
426 , ctx-lh-fusiform_4                                      , cortical  ,      801.0 
308 , ctx-lh-caudalmiddlefrontal_5                           , cortical  ,     1569.0 
309 , ctx-lh-precentral_1                                    , cortical  ,      840.0 
300 , ctx-lh-superiorfrontal_14                              , cortical  ,      823.0 
301 , ctx-lh-superiorfrontal_15                              , cortical  ,      681.0 
302 , ctx-lh-superiorfrontal_16                              , cortical  ,     2189.0 
303 , ctx-lh-superiorfrontal_17                              , cortical  ,     1333.0 
304 , ctx-lh-caudalmiddlefrontal_1                           , cortical  ,     1002.0 
305 , ctx-lh-caudalmiddlefrontal_2                           , cortical  ,      916.0 
306 , ctx-lh-caudalmiddlefrontal_3                           , cortical  ,      711.0 
307 , ctx-lh-caudalmiddlefrontal_4                           , cortical  ,     1742.0 
229 , Right-Ventral_Anterior                                 , subcortical,     1978.0 
228 , Right-Central_Lateral-Lateral_Posterior-Medial_Pulvinar, subcortical,      864.0 
227 , Right-Ventral_Latero_Dorsal                            , subcortical,     1568.0 
226 , Right-Medio_Dorsal                                     , subcortical,     1209.0 
225 , Right-Anterior                                         , subcortical,     1362.0 
224 , Right-Pulvinar                                         , subcortical,     1535.0 
223 , ctx-rh-insula_7                                        , cortical  ,      900.0 
222 , ctx-rh-insula_6                                        , cortical  ,     2345.0 
221 , ctx-rh-insula_5                                        , cortical  ,      936.0 
220 , ctx-rh-insula_4                                        , cortical  ,     1237.0 
114 , ctx-rh-superiorparietal_2                              , cortical  ,      949.0 
391 , ctx-lh-precuneus_4                                     , cortical  ,      881.0 
390 , ctx-lh-precuneus_3                                     , cortical  ,     1075.0 
151 , ctx-rh-cuneus_4                                        , cortical  ,      496.0 
150 , ctx-rh-cuneus_3                                        , cortical  ,      403.0 
153 , ctx-rh-pericalcarine_2                                 , cortical  ,      328.0 
152 , ctx-rh-pericalcarine_1                                 , cortical  ,      473.0 
155 , ctx-rh-pericalcarine_4                                 , cortical  ,      472.0 
154 , ctx-rh-pericalcarine_3                                 , cortical  ,      391.0 
157 , ctx-rh-lateraloccipital_2                              , cortical  ,      853.0 
156 , ctx-rh-lateraloccipital_1                              , cortical  ,      748.0 
159 , ctx-rh-lateraloccipital_4                              , cortical  ,      860.0 
158 , ctx-rh-lateraloccipital_3                              , cortical  ,      668.0 
112 , ctx-rh-supramarginal_9                                 , cortical  ,      920.0 
83  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,      701.0 
399 , ctx-lh-cuneus_2                                        , cortical  ,      602.0 
398 , ctx-lh-cuneus_1                                        , cortical  ,      549.0 
48  , ctx-rh-superiorfrontal_12                              , cortical  ,     1199.0 
49  , ctx-rh-superiorfrontal_13                              , cortical  ,     1091.0 
46  , ctx-rh-superiorfrontal_10                              , cortical  ,      748.0 
47  , ctx-rh-superiorfrontal_11                              , cortical  ,     1638.0 
44  , ctx-rh-superiorfrontal_8                               , cortical  ,     2515.0 
45  , ctx-rh-superiorfrontal_9                               , cortical  ,     1702.0 
42  , ctx-rh-superiorfrontal_6                               , cortical  ,     1469.0 
43  , ctx-rh-superiorfrontal_7                               , cortical  ,     1005.0 
40  , ctx-rh-superiorfrontal_4                               , cortical  ,     1329.0 
41  , ctx-rh-superiorfrontal_5                               , cortical  ,     1165.0 
5   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      933.0 
489 , Left-Hippocampus_Subiculum                             , subcortical,      544.0 
488 , Left-Hippocampus_Presubiculum                          , subcortical,      396.0 
487 , Left-Hippocampus_Parasubiculum                         , subcortical,       67.0 
486 , Left-Hippocampus                                       , subcortical,     1495.0 
485 , Left-Amygdala                                          , subcortical,     2133.0 
484 , Left-Accumbens_area                                    , subcortical,      702.0 
483 , Left-Pallidum                                          , subcortical,     2631.0 
482 , Left-Putamen                                           , subcortical,     6457.0 
481 , Left-Caudate                                           , subcortical,     4934.0 
480 , Left-Ventral_Latero_Ventral                            , subcortical,     1166.0 
472 , ctx-lh-insula_6                                        , cortical  ,     2423.0 
473 , ctx-lh-insula_7                                        , cortical  ,      754.0 
470 , ctx-lh-insula_4                                        , cortical  ,     1226.0 
471 , ctx-lh-insula_5                                        , cortical  ,      809.0 
476 , Left-Medio_Dorsal                                      , subcortical,     1590.0 
477 , Left-Ventral_Latero_Dorsal                             , subcortical,     1435.0 
474 , Left-Pulvinar                                          , subcortical,     1220.0 
475 , Left-Anterior                                          , subcortical,     1416.0 
478 , Left-Central_Lateral-Lateral_Posterior-Medial_Pulvinar , subcortical,     1203.0 
479 , Left-Ventral_Anterior                                  , subcortical,     2015.0 
