2.667247844019497904e+01 2.393082114735656774e+01 -1.746137982752156148e+01
2.297205815538391960e+01 4.501590186278963301e+01 -1.566787823716492767e+01
4.378909196402668158e+01 4.146591238758341547e+01 -1.184508268059181546e+01
9.595789473684206428e+00 6.734421052631577709e+01 -8.942105263157898776e+00
5.643749999999997158e+00 5.406838235294117112e+01 -1.064889705882352899e+01
5.927389705882347926e+00 2.962653186274511086e+01 -1.993841911764705799e+01
4.839928839691637563e+01 3.185550504052184806e+01 5.604269618501675154e+00
4.818627661862765876e+01 1.444719294471929061e+01 1.344955904495590460e+01
3.730164996457131110e+01 3.917795323413301389e+01 2.778621317947160207e+01
2.911517150395778231e+01 5.857414248021109415e+01 2.448548812664910201e+00
8.716688800354134514e+00 5.609886380404307715e+01 1.676980965028774051e+01
1.170536249251048844e+01 3.892046135410424768e+01 4.225973636908328501e+01
8.253267696486162208e+00 1.240027160074689050e+01 5.344084196231540318e+01
2.064139941690962132e+01 7.312682215743450342e+00 6.078389212827988786e+01
3.709014598540144902e+01 1.022281021897811115e+01 4.698868613138685646e+01
5.346806282722513970e+01 4.598167539267024040e+00 1.540471204188482091e+01
4.866072018500165086e+01 -4.925338619094816295e+00 4.395143706640237724e+01
2.661576934392468274e+01 -1.706707855251544004e+01 6.375522212415415879e+01
7.869121140142510740e+00 -2.574798099762470827e+01 5.549881235154393266e+01
6.376789751318767685e+00 3.878183873398643300e+01 2.540693293142425091e+00
5.578373847443415912e+00 2.259010896898575993e+01 2.666680637049455527e+01
5.761144744083651403e+00 -1.695982388552559428e+01 3.897660979636764012e+01
7.733489775393891819e+00 -4.735601743211532266e+01 2.076332551123030612e+01
5.638801169590644236e+01 -1.052339181286549774e+01 1.934327485380117650e+01
4.107006369426750325e+01 -2.609176692616182436e+01 5.734961075725405522e+01
5.625321888412017302e+01 -4.104570815450644261e+01 3.956244635193132808e+01
5.524352243861133616e+01 -2.782591024555460990e+01 2.747688399661304004e+01
2.928422459893047858e+01 -4.586818181818182438e+01 5.928315508021390201e+01
2.588966116420503738e+01 -6.155922386330726681e+01 5.989748045178106395e+01
2.182143745336981056e+01 -7.934145734891816915e+01 3.926013429495149865e+01
4.766046511627905602e+01 -5.500485338725985685e+01 3.984004044489383034e+01
4.022410291130671567e+01 -7.069939065673662526e+01 4.268280297901151243e+01
4.496793071161047806e+01 -7.048244382022471655e+01 2.326006554307116403e+01
